CodMun;UF;Cod UF;Mun;Pop estimada 2021;Faixa_pop;Regiao
3170800;MG;31;Várzea da Palm;40101;4 - 20001 até 5000;3 - Sudeste
3170909;MG;31;Varzelândi;19290;3 - 10001 até 2000;3 - Sudeste
3171006;MG;31;Vazante;20692;4 - 20001 até 5000;3 - Sudeste
3171030;MG;31;Verdelândi;9527;2 - 5001 até 1000;3 - Sudeste
3171071;MG;31;Veredinha;5733;2 - 5001 até 1000;3 - Sudeste
3171105;MG;31;Veríssim;4090;1 - Até 500;3 - Sudeste
3171154;MG;31;Vermelho Novo;4852;1 - Até 500;3 - Sudeste
3171204;MG;31;Vespasiano;131849;6 - 100001 até 50000;3 - Sudeste
3171303;MG;31;Viços;79910;5 - 50001 até 10000;3 - Sudeste
3171402;MG;31;Vieiras;3570;1 - Até 500;3 - Sudeste
3171501;MG;31;Mathias Lobato;3157;1 - Até 500;3 - Sudeste
3171600;MG;31;Virgem da Lapa;13729;3 - 10001 até 2000;3 - Sudeste
3171709;MG;31;Virgíni;8652;2 - 5001 até 1000;3 - Sudeste
3171808;MG;31;Virginópoli;10459;3 - 10001 até 2000;3 - Sudeste
3171907;MG;31;Virgolândi;5303;2 - 5001 até 1000;3 - Sudeste
3172004;MG;31;Visconde do Rio Branco;43351;4 - 20001 até 5000;3 - Sudeste
3172103;MG;31;Volta Grande;5270;2 - 5001 até 1000;3 - Sudeste
3172202;MG;31;Wenceslau Braz;2543;1 - Até 500;3 - Sudeste
3200102;ES;32;Afonso Cláudi;30326;4 - 20001 até 5000;3 - Sudeste
3200136;ES;32;�guia Branca;9621;2 - 5001 até 1000;3 - Sudeste
3200169;ES;32;�gua Doce do Norte;10801;3 - 10001 até 2000;3 - Sudeste
3200201;ES;32;Alegre;29869;4 - 20001 até 5000;3 - Sudeste
3200300;ES;32;Alfredo Chaves;14670;3 - 10001 até 2000;3 - Sudeste
3200359;ES;32;Alto Rio Novo;7911;2 - 5001 até 1000;3 - Sudeste
3200409;ES;32;Anchieta;30285;4 - 20001 até 5000;3 - Sudeste
3200508;ES;32;Apiac�;7542;2 - 5001 até 1000;3 - Sudeste
3200607;ES;32;Aracruz;104942;6 - 100001 até 50000;3 - Sudeste
3200706;ES;32;Atilio Vivacqua;12270;3 - 10001 até 2000;3 - Sudeste
3200805;ES;32;Baixo Guandu;31263;4 - 20001 até 5000;3 - Sudeste
3200904;ES;32;Barra de São Francisc;45301;4 - 20001 até 5000;3 - Sudeste
3201001;ES;32;Boa Esperanç;15146;3 - 10001 até 2000;3 - Sudeste
3201100;ES;32;Bom Jesus do Norte;9988;2 - 5001 até 1000;3 - Sudeste
3201159;ES;32;Brejetuba;12450;3 - 10001 até 2000;3 - Sudeste
3201209;ES;32;Cachoeiro de Itapemirim;212172;6 - 100001 até 50000;3 - Sudeste
3201308;ES;32;Cariacica;386495;6 - 100001 até 50000;3 - Sudeste
3201407;ES;32;Castelo;37956;4 - 20001 até 5000;3 - Sudeste
3201506;ES;32;Colatina;124283;6 - 100001 até 50000;3 - Sudeste
3201605;ES;32;Conceição da Bar;31479;4 - 20001 até 5000;3 - Sudeste
3201704;ES;32;Conceição do Caste;12887;3 - 10001 até 2000;3 - Sudeste
3201803;ES;32;Divino de São Louren�;4236;1 - Até 500;3 - Sudeste
3201902;ES;32;Domingos Martins;34120;4 - 20001 até 5000;3 - Sudeste
3202009;ES;32;Dores do Rio Preto;6793;2 - 5001 até 1000;3 - Sudeste
3202108;ES;32;Ecoporanga;22748;4 - 20001 até 5000;3 - Sudeste
3202207;ES;32;Fundã;22379;4 - 20001 até 5000;3 - Sudeste
3202256;ES;32;Governador Lindenberg;13047;3 - 10001 até 2000;3 - Sudeste
3202306;ES;32;Guaçu;31372;4 - 20001 até 5000;3 - Sudeste
3202405;ES;32;Guarapari;128504;6 - 100001 até 50000;3 - Sudeste
3202454;ES;32;Ibatiba;26762;4 - 20001 até 5000;3 - Sudeste
3202504;ES;32;Ibiraç;12701;3 - 10001 até 2000;3 - Sudeste
3202553;ES;32;Ibitirama;8830;2 - 5001 até 1000;3 - Sudeste
3202603;ES;32;Iconha;14083;3 - 10001 até 2000;3 - Sudeste
3202652;ES;32;Irupi;13672;3 - 10001 até 2000;3 - Sudeste
3202702;ES;32;Itaguaç;13982;3 - 10001 até 2000;3 - Sudeste
3202801;ES;32;Itapemirim;34957;4 - 20001 até 5000;3 - Sudeste
3202900;ES;32;Itarana;10433;3 - 10001 até 2000;3 - Sudeste
3203007;ES;32;Iún;29417;4 - 20001 até 5000;3 - Sudeste
3203056;ES;32;Jaguar�;31589;4 - 20001 até 5000;3 - Sudeste
3203106;ES;32;Jerônimo Monteir;12336;3 - 10001 até 2000;3 - Sudeste
3203130;ES;32;João Neiv;16774;3 - 10001 até 2000;3 - Sudeste
3203163;ES;32;Laranja da Terra;10919;3 - 10001 até 2000;3 - Sudeste
3203205;ES;32;Linhares;179755;6 - 100001 até 50000;3 - Sudeste
3203304;ES;32;Mantenópoli;15653;3 - 10001 até 2000;3 - Sudeste
3203320;ES;32;Marataíze;39259;4 - 20001 até 5000;3 - Sudeste
3203346;ES;32;Marechal Floriano;17141;3 - 10001 até 2000;3 - Sudeste
3203353;ES;32;Marilândi;13091;3 - 10001 até 2000;3 - Sudeste
3203403;ES;32;Mimoso do Sul;26079;4 - 20001 até 5000;3 - Sudeste
3203502;ES;32;Montanha;18954;3 - 10001 até 2000;3 - Sudeste
3203601;ES;32;Mucurici;5468;2 - 5001 até 1000;3 - Sudeste
3203700;ES;32;Muniz Freire;17176;3 - 10001 até 2000;3 - Sudeste
3203809;ES;32;Muqui;15602;3 - 10001 até 2000;3 - Sudeste
3203908;ES;32;Nova Venéci;50751;5 - 50001 até 10000;3 - Sudeste
3204005;ES;32;Pancas;23426;4 - 20001 até 5000;3 - Sudeste
3204054;ES;32;Pedro Canári;26575;4 - 20001 até 5000;3 - Sudeste
3204104;ES;32;Pinheiros;27601;4 - 20001 até 5000;3 - Sudeste
3204203;ES;32;Piúm;22388;4 - 20001 até 5000;3 - Sudeste
3204252;ES;32;Ponto Belo;8016;2 - 5001 até 1000;3 - Sudeste
3204302;ES;32;Presidente Kennedy;11741;3 - 10001 até 2000;3 - Sudeste
3204351;ES;32;Rio Bananal;19398;3 - 10001 até 2000;3 - Sudeste
3204401;ES;32;Rio Novo do Sul;11630;3 - 10001 até 2000;3 - Sudeste
3204500;ES;32;Santa Leopoldina;12171;3 - 10001 até 2000;3 - Sudeste
3204559;ES;32;Santa Maria de Jetib�;41588;4 - 20001 até 5000;3 - Sudeste
3204609;ES;32;Santa Teresa;23853;4 - 20001 até 5000;3 - Sudeste
3204658;ES;32;São Domingos do Nort;8735;2 - 5001 até 1000;3 - Sudeste
3204708;ES;32;São Gabriel da Palh;39085;4 - 20001 até 5000;3 - Sudeste
3204807;ES;32;São José do Calç;10536;3 - 10001 até 2000;3 - Sudeste
3204906;ES;32;São Mateu;134629;6 - 100001 até 50000;3 - Sudeste
3204955;ES;32;São Roque do Cana;12602;3 - 10001 até 2000;3 - Sudeste
3205002;ES;32;Serra;536765;7 - Maior que 500000;3 - Sudeste
3205010;ES;32;Sooretama;31278;4 - 20001 até 5000;3 - Sudeste
3205036;ES;32;Vargem Alta;21778;4 - 20001 até 5000;3 - Sudeste
3205069;ES;32;Venda Nova do Imigrante;26204;4 - 20001 até 5000;3 - Sudeste
3205101;ES;32;Viana;80735;5 - 50001 até 10000;3 - Sudeste
3205150;ES;32;Vila Pavã;9280;2 - 5001 até 1000;3 - Sudeste
3205176;ES;32;Vila Valéri;14065;3 - 10001 até 2000;3 - Sudeste
3205200;ES;32;Vila Velha;508655;7 - Maior que 500000;3 - Sudeste
3205309;ES;32;Vitóri;369534;6 - 100001 até 50000;3 - Sudeste
3300100;RJ;33;Angra dos Reis;210171;6 - 100001 até 50000;3 - Sudeste
3300159;RJ;33;Aperib�;12036;3 - 10001 até 2000;3 - Sudeste
3300209;RJ;33;Araruama;136109;6 - 100001 até 50000;3 - Sudeste
3300225;RJ;33;Areal;12763;3 - 10001 até 2000;3 - Sudeste
3300233;RJ;33;Armação dos Búz;35060;4 - 20001 até 5000;3 - Sudeste
3300258;RJ;33;Arraial do Cabo;30827;4 - 20001 até 5000;3 - Sudeste
3300308;RJ;33;Barra do Pira�;101139;6 - 100001 até 50000;3 - Sudeste
3300407;RJ;33;Barra Mansa;185237;6 - 100001 até 50000;3 - Sudeste
3300456;RJ;33;Belford Roxo;515239;7 - Maior que 500000;3 - Sudeste
3300506;RJ;33;Bom Jardim;27779;4 - 20001 até 5000;3 - Sudeste
3300605;RJ;33;Bom Jesus do Itabapoana;37306;4 - 20001 até 5000;3 - Sudeste
3300704;RJ;33;Cabo Frio;234077;6 - 100001 até 50000;3 - Sudeste
3300803;RJ;33;Cachoeiras de Macacu;59652;5 - 50001 até 10000;3 - Sudeste
3300902;RJ;33;Cambuci;15521;3 - 10001 até 2000;3 - Sudeste
3300936;RJ;33;Carapebus;16859;3 - 10001 até 2000;3 - Sudeste
3300951;RJ;33;Comendador Levy Gasparian;8590;2 - 5001 até 1000;3 - Sudeste
3301009;RJ;33;Campos dos Goytacazes;514643;7 - Maior que 500000;3 - Sudeste
3301108;RJ;33;Cantagalo;20163;4 - 20001 até 5000;3 - Sudeste
3301157;RJ;33;Cardoso Moreira;12818;3 - 10001 até 2000;3 - Sudeste
3301207;RJ;33;Carmo;19161;3 - 10001 até 2000;3 - Sudeste
3301306;RJ;33;Casimiro de Abreu;45864;4 - 20001 até 5000;3 - Sudeste
3301405;RJ;33;Conceição de Maca;23561;4 - 20001 até 5000;3 - Sudeste
3301504;RJ;33;Cordeiro;22152;4 - 20001 até 5000;3 - Sudeste
3301603;RJ;33;Duas Barras;11563;3 - 10001 até 2000;3 - Sudeste
3301702;RJ;33;Duque de Caxias;929449;7 - Maior que 500000;3 - Sudeste
3301801;RJ;33;Engenheiro Paulo de Frontin;14138;3 - 10001 até 2000;3 - Sudeste
3301850;RJ;33;Guapimirim;62225;5 - 50001 até 10000;3 - Sudeste
3301876;RJ;33;Iguaba Grande;29344;4 - 20001 até 5000;3 - Sudeste
3301900;RJ;33;Itabora�;244416;6 - 100001 até 50000;3 - Sudeste
3302007;RJ;33;Itagua�;136547;6 - 100001 até 50000;3 - Sudeste
3302056;RJ;33;Italva;15387;3 - 10001 até 2000;3 - Sudeste
3302106;RJ;33;Itaocara;23211;4 - 20001 até 5000;3 - Sudeste
3302205;RJ;33;Itaperuna;104354;6 - 100001 até 50000;3 - Sudeste
3302254;RJ;33;Itatiaia;32312;4 - 20001 até 5000;3 - Sudeste
3302270;RJ;33;Japeri;106296;6 - 100001 até 50000;3 - Sudeste
3302304;RJ;33;Laje do Muria�;7298;2 - 5001 até 1000;3 - Sudeste
3302403;RJ;33;Maca�;266136;6 - 100001 até 50000;3 - Sudeste
3302452;RJ;33;Macuco;5646;2 - 5001 até 1000;3 - Sudeste
3302502;RJ;33;Mag�;247741;6 - 100001 até 50000;3 - Sudeste
3302601;RJ;33;Mangaratiba;45941;4 - 20001 até 5000;3 - Sudeste
3302700;RJ;33;Maric�;167668;6 - 100001 até 50000;3 - Sudeste
3302809;RJ;33;Mendes;18681;3 - 10001 até 2000;3 - Sudeste
3302858;RJ;33;Mesquita;177016;6 - 100001 até 50000;3 - Sudeste
3302908;RJ;33;Miguel Pereira;25622;4 - 20001 até 5000;3 - Sudeste
3303005;RJ;33;Miracema;27134;4 - 20001 até 5000;3 - Sudeste
3303104;RJ;33;Natividade;15305;3 - 10001 até 2000;3 - Sudeste
3303203;RJ;33;Nilópoli;162893;6 - 100001 até 50000;3 - Sudeste
3303302;RJ;33;Niteró;516981;7 - Maior que 500000;3 - Sudeste
3303401;RJ;33;Nova Friburgo;191664;6 - 100001 até 50000;3 - Sudeste
3303500;RJ;33;Nova Iguaç;825388;7 - Maior que 500000;3 - Sudeste
3303609;RJ;33;Paracambi;53093;5 - 50001 até 10000;3 - Sudeste
3303708;RJ;33;Paraíba do Su;44741;4 - 20001 até 5000;3 - Sudeste
3303807;RJ;33;Paraty;44175;4 - 20001 até 5000;3 - Sudeste
3303856;RJ;33;Paty do Alferes;27942;4 - 20001 até 5000;3 - Sudeste
3303906;RJ;33;Petrópoli;307144;6 - 100001 até 50000;3 - Sudeste
3303955;RJ;33;Pinheiral;25563;4 - 20001 até 5000;3 - Sudeste
3304003;RJ;33;Pira�;29802;4 - 20001 até 5000;3 - Sudeste
3304102;RJ;33;Porciúncul;19068;3 - 10001 até 2000;3 - Sudeste
3304110;RJ;33;Porto Real;20254;4 - 20001 até 5000;3 - Sudeste
3304128;RJ;33;Quatis;14562;3 - 10001 até 2000;3 - Sudeste
3304144;RJ;33;Queimados;152311;6 - 100001 até 50000;3 - Sudeste
3304151;RJ;33;Quissam�;25535;4 - 20001 até 5000;3 - Sudeste
3304201;RJ;33;Resende;133244;6 - 100001 até 50000;3 - Sudeste
3304300;RJ;33;Rio Bonito;60930;5 - 50001 até 10000;3 - Sudeste
3304409;RJ;33;Rio Claro;18677;3 - 10001 até 2000;3 - Sudeste
3304508;RJ;33;Rio das Flores;9401;2 - 5001 até 1000;3 - Sudeste
3304524;RJ;33;Rio das Ostras;159529;6 - 100001 até 50000;3 - Sudeste
3304557;RJ;33;Rio de Janeiro;6775561;7 - Maior que 500000;3 - Sudeste
3304607;RJ;33;Santa Maria Madalena;10380;3 - 10001 até 2000;3 - Sudeste
3304706;RJ;33;Santo Antônio de Pád;42705;4 - 20001 até 5000;3 - Sudeste
3304755;RJ;33;São Francisco de Itabapoan;42214;4 - 20001 até 5000;3 - Sudeste
3304805;RJ;33;São Fidél;38749;4 - 20001 até 5000;3 - Sudeste
3304904;RJ;33;São Gonça;1098357;7 - Maior que 500000;3 - Sudeste
3305000;RJ;33;São João da Bar;36731;4 - 20001 até 5000;3 - Sudeste
3305109;RJ;33;São João de Meri;473385;6 - 100001 até 50000;3 - Sudeste
3305133;RJ;33;São José de U;7240;2 - 5001 até 1000;3 - Sudeste
3305158;RJ;33;São José do Vale do Rio Pre;22032;4 - 20001 até 5000;3 - Sudeste
3305208;RJ;33;São Pedro da Aldei;107556;6 - 100001 até 50000;3 - Sudeste
3305307;RJ;33;São Sebastião do Al;9416;2 - 5001 até 1000;3 - Sudeste
3305406;RJ;33;Sapucaia;18270;3 - 10001 até 2000;3 - Sudeste
3305505;RJ;33;Saquarema;91938;5 - 50001 até 10000;3 - Sudeste
3305554;RJ;33;Seropédic;83841;5 - 50001 até 10000;3 - Sudeste
3305604;RJ;33;Silva Jardim;21775;4 - 20001 até 5000;3 - Sudeste
3305703;RJ;33;Sumidouro;15709;3 - 10001 até 2000;3 - Sudeste
3305752;RJ;33;Tangu�;34898;4 - 20001 até 5000;3 - Sudeste
3305802;RJ;33;Teresópoli;185820;6 - 100001 até 50000;3 - Sudeste
3305901;RJ;33;Trajano de Moraes;10653;3 - 10001 até 2000;3 - Sudeste
3306008;RJ;33;Três Rio;82468;5 - 50001 até 10000;3 - Sudeste
3306107;RJ;33;Valenç;77202;5 - 50001 até 10000;3 - Sudeste
3306156;RJ;33;Varre-Sai;11208;3 - 10001 até 2000;3 - Sudeste
3306206;RJ;33;Vassouras;37262;4 - 20001 até 5000;3 - Sudeste
3306305;RJ;33;Volta Redonda;274925;6 - 100001 até 50000;3 - Sudeste
3500105;SP;35;Adamantina;35153;4 - 20001 até 5000;3 - Sudeste
3500204;SP;35;Adolfo;3545;1 - Até 500;3 - Sudeste
3500303;SP;35;Agua�;36981;4 - 20001 até 5000;3 - Sudeste
3500402;SP;35;�guas da Prata;8262;2 - 5001 até 1000;3 - Sudeste
3500501;SP;35;�guas de Lind�ia;18908;3 - 10001 até 2000;3 - Sudeste
3500550;SP;35;�guas de Santa B�rbara;6142;2 - 5001 até 1000;3 - Sudeste
3500600;SP;35;�guas de S�o Pedro;3588;1 - Até 500;3 - Sudeste
3500709;SP;35;Agudos;37582;4 - 20001 até 5000;3 - Sudeste
3500758;SP;35;Alambari;6231;2 - 5001 até 1000;3 - Sudeste
3500808;SP;35;Alfredo Marcondes;4201;1 - Até 500;3 - Sudeste
3500907;SP;35;Altair;4211;1 - Até 500;3 - Sudeste
3501004;SP;35;Altinópoli;16221;3 - 10001 até 2000;3 - Sudeste
3501103;SP;35;Alto Alegre;4078;1 - Até 500;3 - Sudeste
3501152;SP;35;Alumíni;18903;3 - 10001 até 2000;3 - Sudeste
3501202;SP;35;�lvares Florence;3616;1 - Até 500;3 - Sudeste
3501301;SP;35;�lvares Machado;25078;4 - 20001 até 5000;3 - Sudeste
3501400;SP;35;�lvaro de Carvalho;5320;2 - 5001 até 1000;3 - Sudeste
3501509;SP;35;Alvinlândi;3251;1 - Até 500;3 - Sudeste
3501608;SP;35;Americana;244370;6 - 100001 até 50000;3 - Sudeste
3501707;SP;35;Américo Brasiliens;41545;4 - 20001 até 5000;3 - Sudeste
3501806;SP;35;Américo de Campo;5993;2 - 5001 até 1000;3 - Sudeste
3501905;SP;35;Amparo;73145;5 - 50001 até 10000;3 - Sudeste
3502002;SP;35;Analândi;5115;2 - 5001 até 1000;3 - Sudeste
3502101;SP;35;Andradina;57245;5 - 50001 até 10000;3 - Sudeste
3502200;SP;35;Angatuba;25724;4 - 20001 até 5000;3 - Sudeste
3502309;SP;35;Anhembi;6911;2 - 5001 até 1000;3 - Sudeste
3502408;SP;35;Anhumas;4172;1 - Até 500;3 - Sudeste
3502507;SP;35;Aparecida;36211;4 - 20001 até 5000;3 - Sudeste
3502606;SP;35;Aparecida dOeste;4122;1 - Até 500;3 - Sudeste
3502705;SP;35;Apia�;24081;4 - 20001 até 5000;3 - Sudeste
3502754;SP;35;Araçariguam;23343;4 - 20001 até 5000;3 - Sudeste
3502804;SP;35;Araçatub;199210;6 - 100001 até 50000;3 - Sudeste
3502903;SP;35;Araçoiaba da Serr;35389;4 - 20001 até 5000;3 - Sudeste
3503000;SP;35;Aramina;5689;2 - 5001 até 1000;3 - Sudeste
3503109;SP;35;Arandu;6373;2 - 5001 até 1000;3 - Sudeste
3503158;SP;35;Arape�;2452;1 - Até 500;3 - Sudeste
3503208;SP;35;Araraquara;240542;6 - 100001 até 50000;3 - Sudeste
3503307;SP;35;Araras;136739;6 - 100001 até 50000;3 - Sudeste
3503356;SP;35;Arco-Íri;1755;1 - Até 500;3 - Sudeste
3503406;SP;35;Arealva;8665;2 - 5001 até 1000;3 - Sudeste
3503505;SP;35;Areias;3906;1 - Até 500;3 - Sudeste
3503604;SP;35;Areiópoli;11186;3 - 10001 até 2000;3 - Sudeste
3503703;SP;35;Ariranha;9851;2 - 5001 até 1000;3 - Sudeste
3503802;SP;35;Artur Nogueira;56247;5 - 50001 até 10000;3 - Sudeste
3503901;SP;35;Aruj�;92453;5 - 50001 até 10000;3 - Sudeste
3503950;SP;35;Aspási;1815;1 - Até 500;3 - Sudeste
3504008;SP;35;Assis;105768;6 - 100001 até 50000;3 - Sudeste
3504107;SP;35;Atibaia;145378;6 - 100001 até 50000;3 - Sudeste
3504206;SP;35;Auriflama;15316;3 - 10001 até 2000;3 - Sudeste
3504305;SP;35;Ava�;5467;2 - 5001 até 1000;3 - Sudeste
3504404;SP;35;Avanhandava;14063;3 - 10001 até 2000;3 - Sudeste
3504503;SP;35;Avar�;91792;5 - 50001 até 10000;3 - Sudeste
3504602;SP;35;Bady Bassitt;18013;3 - 10001 até 2000;3 - Sudeste
3504701;SP;35;Balbinos;6127;2 - 5001 até 1000;3 - Sudeste
3504800;SP;35;Bálsam;9209;2 - 5001 até 1000;3 - Sudeste
3504909;SP;35;Bananal;11039;3 - 10001 até 2000;3 - Sudeste
3505005;SP;35;Barão de Antonin;3525;1 - Até 500;3 - Sudeste
3505104;SP;35;Barbosa;7532;2 - 5001 até 1000;3 - Sudeste
3505203;SP;35;Bariri;35844;4 - 20001 até 5000;3 - Sudeste
3505302;SP;35;Barra Bonita;36125;4 - 20001 até 5000;3 - Sudeste
3505351;SP;35;Barra do Chapé;5794;2 - 5001 até 1000;3 - Sudeste
3505401;SP;35;Barra do Turvo;7606;2 - 5001 até 1000;3 - Sudeste
3505500;SP;35;Barretos;123546;6 - 100001 até 50000;3 - Sudeste
3505609;SP;35;Barrinha;33537;4 - 20001 até 5000;3 - Sudeste
3505708;SP;35;Barueri;279704;6 - 100001 até 50000;3 - Sudeste
3505807;SP;35;Bastos;20952;4 - 20001 até 5000;3 - Sudeste
3505906;SP;35;Batatais;63438;5 - 50001 até 10000;3 - Sudeste
3506003;SP;35;Bauru;381706;6 - 100001 até 50000;3 - Sudeste
3506102;SP;35;Bebedouro;77612;5 - 50001 até 10000;3 - Sudeste
3506201;SP;35;Bento de Abreu;3028;1 - Até 500;3 - Sudeste
3506300;SP;35;Bernardino de Campos;11168;3 - 10001 até 2000;3 - Sudeste
3506359;SP;35;Bertioga;66154;5 - 50001 até 10000;3 - Sudeste
3506409;SP;35;Bilac;8197;2 - 5001 até 1000;3 - Sudeste
3506508;SP;35;Birigui;126094;6 - 100001 até 50000;3 - Sudeste
3506607;SP;35;Biritiba Mirim;33265;4 - 20001 até 5000;3 - Sudeste
3506706;SP;35;Boa Esperança do Su;15111;3 - 10001 até 2000;3 - Sudeste
3506805;SP;35;Bocaina;12571;3 - 10001 até 2000;3 - Sudeste
3506904;SP;35;Bofete;12107;3 - 10001 até 2000;3 - Sudeste
3507001;SP;35;Boituva;63310;5 - 50001 até 10000;3 - Sudeste
3507100;SP;35;Bom Jesus dos Perdõe;26506;4 - 20001 até 5000;3 - Sudeste
3507159;SP;35;Bom Sucesso de Itarar�;4013;1 - Até 500;3 - Sudeste
3507209;SP;35;Bor�;839;1 - Até 500;3 - Sudeste
3507308;SP;35;Boracéi;4913;1 - Até 500;3 - Sudeste
3507407;SP;35;Borborema;16278;3 - 10001 até 2000;3 - Sudeste
3507456;SP;35;Borebi;2713;1 - Até 500;3 - Sudeste
3507506;SP;35;Botucatu;149718;6 - 100001 até 50000;3 - Sudeste
3507605;SP;35;Bragança Paulist;172346;6 - 100001 até 50000;3 - Sudeste
3507704;SP;35;Braún;5795;2 - 5001 até 1000;3 - Sudeste
3507753;SP;35;Brejo Alegre;2911;1 - Até 500;3 - Sudeste
3507803;SP;35;Brodowski;25605;4 - 20001 até 5000;3 - Sudeste
3507902;SP;35;Brotas;24862;4 - 20001 até 5000;3 - Sudeste
3508009;SP;35;Buri;20050;4 - 20001 até 5000;3 - Sudeste
3508108;SP;35;Buritama;17414;3 - 10001 até 2000;3 - Sudeste
3508207;SP;35;Buritizal;4547;1 - Até 500;3 - Sudeste
3508306;SP;35;Cabrália Paulist;4222;1 - Até 500;3 - Sudeste
3508405;SP;35;Cabreúv;51130;5 - 50001 até 10000;3 - Sudeste
3508504;SP;35;Caçapav;95752;5 - 50001 até 10000;3 - Sudeste
3508603;SP;35;Cachoeira Paulista;33827;4 - 20001 até 5000;3 - Sudeste
3508702;SP;35;Caconde;19031;3 - 10001 até 2000;3 - Sudeste
3508801;SP;35;Cafelândi;17917;3 - 10001 até 2000;3 - Sudeste
3508900;SP;35;Caiabu;4195;1 - Até 500;3 - Sudeste
3509007;SP;35;Caieiras;104044;6 - 100001 até 50000;3 - Sudeste
3509106;SP;35;Caiu�;6017;2 - 5001 até 1000;3 - Sudeste
3509205;SP;35;Cajamar;79034;5 - 50001 até 10000;3 - Sudeste
3509254;SP;35;Cajati;28441;4 - 20001 até 5000;3 - Sudeste
3509304;SP;35;Cajobi;10649;3 - 10001 até 2000;3 - Sudeste
3509403;SP;35;Cajuru;26613;4 - 20001 até 5000;3 - Sudeste
3509452;SP;35;Campina do Monte Alegre;6088;2 - 5001 até 1000;3 - Sudeste
3509502;SP;35;Campinas;1223237;7 - Maior que 500000;3 - Sudeste
3509601;SP;35;Campo Limpo Paulista;86407;5 - 50001 até 10000;3 - Sudeste
3509700;SP;35;Campos do Jordã;52713;5 - 50001 até 10000;3 - Sudeste
3509809;SP;35;Campos Novos Paulista;5028;2 - 5001 até 1000;3 - Sudeste
3509908;SP;35;Cananéi;12542;3 - 10001 até 2000;3 - Sudeste
3509957;SP;35;Canas;5268;2 - 5001 até 1000;3 - Sudeste
3510005;SP;35;Cândido Mot;31410;4 - 20001 até 5000;3 - Sudeste
3510104;SP;35;Cândido Rodrigue;2805;1 - Até 500;3 - Sudeste
3510153;SP;35;Canitar;5365;2 - 5001 até 1000;3 - Sudeste
3510203;SP;35;Capão Bonit;47098;4 - 20001 até 5000;3 - Sudeste
3510302;SP;35;Capela do Alto;21257;4 - 20001 até 5000;3 - Sudeste
3510401;SP;35;Capivari;56973;5 - 50001 até 10000;3 - Sudeste
3510500;SP;35;Caraguatatuba;125194;6 - 100001 até 50000;3 - Sudeste
3510609;SP;35;Carapicuíb;405375;6 - 100001 até 50000;3 - Sudeste
3510708;SP;35;Cardoso;12371;3 - 10001 até 2000;3 - Sudeste
3510807;SP;35;Casa Branca;30655;4 - 20001 até 5000;3 - Sudeste
3510906;SP;35;Cássia dos Coqueiro;2488;1 - Até 500;3 - Sudeste
3511003;SP;35;Castilho;21521;4 - 20001 até 5000;3 - Sudeste
3511102;SP;35;Catanduva;123114;6 - 100001 até 50000;3 - Sudeste
3511201;SP;35;Catigu�;7905;2 - 5001 até 1000;3 - Sudeste
3511300;SP;35;Cedral;9452;2 - 5001 até 1000;3 - Sudeste
3511409;SP;35;Cerqueira Césa;20391;4 - 20001 até 5000;3 - Sudeste
3511508;SP;35;Cerquilho;50631;5 - 50001 até 10000;3 - Sudeste
3511607;SP;35;Cesário Lang;18595;3 - 10001 até 2000;3 - Sudeste
3511706;SP;35;Charqueada;17539;3 - 10001 até 2000;3 - Sudeste
3511904;SP;35;Clementina;8894;2 - 5001 até 1000;3 - Sudeste
3512001;SP;35;Colina;18601;3 - 10001 até 2000;3 - Sudeste
3512100;SP;35;Colômbi;6223;2 - 5001 até 1000;3 - Sudeste
3512209;SP;35;Conchal;28491;4 - 20001 até 5000;3 - Sudeste
3512308;SP;35;Conchas;18138;3 - 10001 até 2000;3 - Sudeste
3512407;SP;35;Cordeirópoli;25116;4 - 20001 até 5000;3 - Sudeste
3512506;SP;35;Coroados;6197;2 - 5001 até 1000;3 - Sudeste
3512605;SP;35;Coronel Macedo;4591;1 - Até 500;3 - Sudeste
3512704;SP;35;Corumbata�;4072;1 - Até 500;3 - Sudeste
3512803;SP;35;Cosmópoli;74662;5 - 50001 até 10000;3 - Sudeste
3512902;SP;35;Cosmorama;7289;2 - 5001 até 1000;3 - Sudeste
3513009;SP;35;Cotia;257882;6 - 100001 até 50000;3 - Sudeste
3513108;SP;35;Cravinhos;35858;4 - 20001 até 5000;3 - Sudeste
3513207;SP;35;Cristais Paulista;8803;2 - 5001 até 1000;3 - Sudeste
3513306;SP;35;Cruzáli;2021;1 - Até 500;3 - Sudeste
3513405;SP;35;Cruzeiro;82895;5 - 50001 até 10000;3 - Sudeste
3513504;SP;35;Cubatã;132521;6 - 100001 até 50000;3 - Sudeste
3513603;SP;35;Cunha;21373;4 - 20001 até 5000;3 - Sudeste
3513702;SP;35;Descalvado;34097;4 - 20001 até 5000;3 - Sudeste
3513801;SP;35;Diadema;429550;6 - 100001 até 50000;3 - Sudeste
3513850;SP;35;Dirce Reis;1805;1 - Até 500;3 - Sudeste
3513900;SP;35;Divinolândi;11027;3 - 10001 até 2000;3 - Sudeste
3514007;SP;35;Dobrada;9088;2 - 5001 até 1000;3 - Sudeste
3514106;SP;35;Dois Córrego;27704;4 - 20001 até 5000;3 - Sudeste
3514205;SP;35;Dolcinópoli;2108;1 - Até 500;3 - Sudeste
3514304;SP;35;Dourado;8883;2 - 5001 até 1000;3 - Sudeste
